1	10.7	42.8
1	162.4	-157.4
1	-28.8	238.3
1	153.1	147.9
1	220.9	112.3
1	60.2	143.7
1	-47.7	75.4
1	183.5	128
1	219.4	209.1
1	17.7	243.9
1	24.4	143.1
1	47.9	79.7
1	184.9	78.6
1	136.5	74.5
1	184.3	151
1	77.2	115.7
1	98.4	153.7
1	113.9	188.9
1	133.2	110.3
1	137.2	253.5
1	122.1	6.8
1	17.3	48.6
1	82.9	53.4
1	43.1	147.3
1	-29.1	-85.4
1	-5.6	-33.7
1	101.7	17.7
1	98.2	348.4
1	-46.5	20.4
1	36.1	-95.6
1	179.5	141.6
1	-46.3	-77
1	-110.7	24.1
1	-71.7	2.1
1	66.2	105.5
1	192.7	-26.8
1	105.1	56.2
1	66.3	305.7
1	-34.8	-11.4
1	86.4	-10.1
1	120.6	215.5
1	127.7	74.5
1	-28	137
1	28.7	168.6
1	127.4	105.7
1	-15.6	141
1	75.8	113.1
1	94.7	86.6
1	115.7	46.6
1	-114	83.5
1	-65.3	206.3
1	228.4	-18
1	77.2	155.7
1	108.5	171.1
1	137.2	124.7
1	21.8	-22.9
1	173.8	201.6
1	246.7	187.9
1	87.5	117.1
1	303.6	189.7
1	96.6	240.4
1	4.9	171
1	208.2	94.3
1	97.9	145.1
1	162.4	96.3
1	-6.3	137.1
1	313.7	436.9
1	277.8	5.9
1	10.6	93.2
1	43.5	-34.3
1	151.8	169.2
1	-129.7	-2.9
1	-10.2	4.4
1	124	-53.6
1	224.4	103.9
1	151.6	47.5
1	-63	209.2
1	163.8	206.1
1	98.3	178.7
1	88.2	193.3
1	139.3	220.3
1	149.8	168.6
1	12.8	53.9
1	138.5	49
1	335.2	74
1	-57.4	132.8
1	158.1	115.5
1	127.6	144.9
1	271.4	50.5
1	256.1	19.3
1	49.4	128.4
1	182.8	77.9
1	34.1	85.8
1	80.2	275.9
1	-2	183.2
1	52.5	-33.4
1	36.3	193.4
1	67.8	123.4
1	166.7	239.5
1	33.3	150.7
1	108.5	79.7
1	52.4	35.3
1	77.2	240
1	43.2	-53.3
1	112.8	-254.5
1	270	62.5
1	204.7	174.7
1	216.5	31.1
1	191.7	-119.9
1	57	125.2
1	193.9	222.1
1	140.2	-55.5
1	138.5	126.5
1	-5.6	210.6
1	150	15.2
1	45	193.9
1	-40.7	-73.2
1	71	139.8
1	-11.4	175.7
1	-53.9	99.5
1	117.4	6.7
1	20.2	211.1
1	106.5	93.4
1	103.2	100
1	270.1	55.4
1	183.3	114.8
1	158.2	136.7
1	101	131.6
1	157.4	-59.3
1	43.5	146.5
1	71.4	-70.5
1	88.6	58.4
1	40	124.5
1	-1.5	267.6
1	4.1	71
1	152.8	158.6
1	-90.6	184.1
1	141.8	-22.2
1	12.6	41.7
1	93.5	168.4
1	246.6	145.3
1	224.8	69.9
1	-136.5	-77.4
1	-22.3	100.6
1	59.3	245.7
1	45.9	-192.9
1	273.8	186.4
1	12.2	160
1	81.9	3.6
1	52.2	212.8
1	128.5	200.4
1	179.5	192.8
1	71.8	152.9
1	172.2	298.5
1	205.7	451.7
1	-17	23.4
1	147.7	88.6
1	190.1	114.9
1	74.1	-42.9
1	278.8	213.8
1	84.2	120.9
1	48.5	59.8
1	298.2	268.6
1	190.5	100.4
1	89.6	130
1	168.3	286.8
1	126.4	123.2
1	234.8	-5
1	172.9	33.4
1	251.4	224.5
1	-13.1	-57
1	52.7	193.7
1	41.2	-43.5
1	170.9	136.8
1	178.5	-32.5
1	118.9	161.3
1	301.1	109.3
1	-25	100.8
1	179.7	-93.4
1	122	92.8
1	112.2	131
1	5.2	160.5
1	155.2	67.9
1	-67.2	208.3
1	150.8	18.1
1	134	93.2
1	-29.1	-54.2
1	124.5	-66.7
1	169.9	127.1
1	34	39.9
1	243.4	15.6
1	96.4	30
1	29.4	223.3
1	63.3	151.5
1	16.5	149.6
1	156.6	26.5
1	14.8	40.2
1	26.9	116.5
1	304.8	109.2
1	275.9	256.3
1	28.4	164.5
1	297.7	105.9
1	-9.7	102.3
1	-34.7	153.5
1	28.2	117.8
1	-4.7	53.9
1	102.9	-28.4
1	42.2	200.2
1	87.9	111.4
1	116.5	123.8
1	125.5	120.7
1	166.5	136.7
1	123.9	86.8
1	226.1	30.9
1	195.9	97.1
1	71.6	-125
1	77.1	163
1	39.8	113.3
1	178.7	-14.2
1	51.8	-1.8
1	116.8	78.6
1	211.7	212.9
1	-20.9	197.7
1	123.4	-147.7
1	175.6	144.2
1	53.5	9.6
1	150.1	241.9
1	-17.7	174.6
1	164.6	91.9
1	274	145.9
1	-28.7	127.3
1	155.6	5.8
1	118	267.5
1	131.1	330.3
1	25.2	134.5
1	-57.1	-22.1
1	104.9	107.5
1	-76.8	-106.5
1	116.5	24.6
1	147.6	-49.5
1	317	65.5
1	126.3	-19.8
1	192.6	203.1
1	198.1	33.9
1	131.7	321.9
1	102.3	100.3
1	239	148.3
1	-71.4	72.6
1	90.6	278.2
1	292.1	-117
1	143.4	48.8
1	46	173.5
1	69.1	104.6
1	59.9	44.7
1	150.2	-26.6
1	233.1	0.4
1	2.4	140.5
1	27.3	108.1
1	136.4	139.1
1	45.6	192.4
1	9.1	152.8
1	235.8	188.9
1	233.2	25.2
1	235.8	32.2
1	-21.8	246.8
1	284	-70.4
1	85.9	41.7
1	11.7	162
1	-64.3	258.4
1	38.5	30.2
1	235.5	97.2
1	183.9	49.2
1	-66	174.9
1	163	204.1
1	-35.7	38
1	10.6	113.9
1	87.1	185.5
1	-31.5	118
1	224.7	87.4
1	249.2	69.6
1	-28.1	61.2
1	37.7	131
1	237.4	85.2
1	66.9	-209.5
1	-10.3	276.6
1	-93.1	106.2
1	82.4	133.9
1	114	301.9
1	85.9	178.2
1	98.7	263.2
1	236.3	137.9
1	18.9	170.5
1	78	4.3
1	189.9	185.9
1	186.7	-28.2
1	311.9	221.4
1	136.8	81
1	122.5	-7
1	-4	-47.7
1	8.6	393.9
1	255	221.1
1	339.5	52.8
1	99.2	151.7
1	318.1	185.7
1	107	152.6
1	0.7	85.5
1	81.1	92.5
1	-34.9	-11.6
1	81.2	129.4
1	72.7	267
1	-57.8	164.8
1	42.6	9.1
1	109.8	207.1
1	23.5	31
1	4.5	34.3
1	-26.5	57.4
1	97.3	-28.8
1	144.8	131.5
1	178.4	185.4
1	-158.7	-51.5
1	77.2	94.9
1	124.3	198.6
1	-35.4	12.4
1	35.1	50.1
1	164.7	206.4
1	94.8	275.1
1	8.4	166.6
1	60.8	17.3
1	-50.6	150.3
1	120.3	298.9
1	98.3	198.7
1	-8.7	230.6
1	246.2	210.8
1	62.6	142.7
1	37.1	168.7
1	238.6	47
1	-72.3	172.4
1	127.4	63.7
1	44.6	111.6
1	192.2	171.2
1	21.4	-4.2
1	175.9	-81.5
1	90.4	223.3
1	-9.2	60.4
1	116.7	93.1
1	247.2	81.7
1	184.3	347.1
1	108.6	170.7
1	122.6	285.9
1	129.8	79.7
1	10.6	144
1	13.4	123.6
1	71.3	267.6
1	338.9	-42.5
1	-47.5	28.7
1	115	182.7
1	-93.2	282.8
1	-81.1	60.2
1	205.6	200.1
1	67.1	238.7
1	169.9	41.5
1	283.7	-24
1	148.8	48.3
1	192.3	183.3
1	89.4	30.7
1	105.7	182.4
1	8.1	352
1	195	115.6
1	118.5	178.5
1	11.8	109.1
1	123.1	158.9
1	49.1	36.5
1	15.9	35.5
1	120.6	83.1
1	-32.2	-66.1
1	126.5	282.4
1	51.3	87.3
1	88.6	140.3
1	82.9	182.5
1	-34.8	236.4
1	92.1	199.1
1	248.3	42.5
1	225.7	118.4
1	-48.5	155.9
1	105.9	-117.6
1	15.8	299.9
1	119.1	139.1
1	95.7	173.3
1	109.2	199.5
1	58.4	36.4
1	9.6	53.2
1	19.1	160.9
1	-75.5	170.6
1	129.1	110
1	29.3	266.6
1	241.8	195.9
1	128.8	108.6
1	145.2	289.5
1	-19.3	169.8
1	-69.4	301.3
1	250.1	32.4
1	210.4	54.3
1	124.5	226.9
1	59.8	36.6
1	93	170.9
1	216	-0.3
1	102	-103.1
1	131.9	-35.6
1	184.8	268.5
1	-7.5	64.7
1	166.7	136.7
1	83.7	141.4
1	243.6	-112.3
1	68	68.3
1	-9.6	65.5
1	275	63.7
1	14.6	333.3
1	7.9	86.4
1	80.2	-27.2
1	-123	-138.9
1	148	201.6
1	135.3	200.2
1	0.1	144.3
1	216.4	7
1	118.3	-42.2
1	153.3	339.6
1	169.8	152.5
1	46.5	-145.2
1	187.5	109.7
1	-41.9	35.2
1	88	183.4
1	-11.7	243.6
1	220.3	246.2
1	164	18.8
1	30.2	131.3
1	-32.9	239.6
1	102.6	87.7
1	185.1	-35.7
1	43.9	-90
1	151.8	77.8
1	216.9	8
1	223.9	-124.3
1	-42.6	101
1	136.6	103.7
1	135.7	-24.8
1	105.6	-98.6
1	144.7	109.8
1	174.3	135.9
1	85	26.8
1	140.7	32.6
1	42.3	267.2
1	4.6	24.6
1	87.7	72.6
1	-60	131.1
1	134.3	-24.8
1	-175.8	175.1
1	142.8	-31
1	144.5	251.2
1	18.6	163.7
1	73.2	52.8
1	140.3	93.1
1	183	149.6
1	64.3	16
1	-63.3	109.1
1	110.5	121.5
1	154.9	61.2
1	36.2	19.7
1	170.7	56.8
1	287	163.4
1	240.9	36.2
1	-29.1	129.8
1	70.1	142.1
1	-62.2	102.5
1	301.1	55.1
1	105.1	-10.9
1	94.2	175.7
1	39.9	16
1	120.7	156.8
1	35.7	63.2
1	54	-76.2
1	249	45.1
1	386.3	150.7
1	75	162
1	262.5	103.8
1	33.3	148.5
1	-50.1	128.2
1	31.5	181.2
1	64.6	-190.4
1	33.3	99.5
1	149.9	246.3
1	92.3	302.1
1	133.2	104.1
1	4.5	302.4
1	159.4	217.1
1	69.9	-14.3
1	306.2	23
1	234.7	157.1
1	223.9	56.1
1	265	2.7
1	106.9	40.1
1	126.9	65.1
1	283.1	110.1
1	127	215.4
1	86.7	-108.9
1	229	14.9
1	151	166.4
1	55.1	139.2
1	88.6	149.6
1	269.1	182.1
1	98.9	140.9
1	90.5	200.4
1	155.8	-33.4
1	-158.9	137.8
1	47.9	175.7
1	100.8	210.7
1	272.6	32.4
1	97.1	226
1	62	9.4
1	-7.8	156.1
1	157.3	81
1	-28	206.3
1	195.8	138.2
1	132.3	77.6
1	188	259.1
1	-99.6	155.4
1	-110.8	181.1
1	89.2	191
1	-30.2	266.5
1	197.5	142.1
1	-16.4	219.9
1	25.4	-4
1	77	79
1	257	155.2
1	31.9	-143.2
1	36.2	8.4
1	82.2	-35.3
1	114.5	87.1
1	102.6	38.2
1	39.8	191.2
1	430	230.1
1	-40.1	125.8
1	88.7	52.6
1	54.2	93.2
1	55.4	111
1	182.2	142.8
1	0.5	19.1
1	17.7	4.1
1	74.1	237.5
1	76	37.1
1	23.8	114.3
1	73.2	44.7
1	238.8	115.1
1	126.6	127.5
1	168.6	74.2
1	-115.3	12.6
1	140.3	-78.4
1	-2.8	144
1	211.7	26.3
1	-11.2	263.9
1	104	79.4
1	236.5	55.6
1	281.7	108
1	125.3	107.2
1	-23.3	68
1	158.9	-74.1
1	90.7	166.6
1	75.5	201.5
1	293.4	209.6
1	-57.6	183.2
1	4.9	-55.8
1	209.9	116.7
1	-138	85.6
1	-2.7	143.2
1	68.2	148.1
1	209.9	216.9
1	169.2	231
1	109.9	-40.5
1	209.7	117.5
1	266.1	87.9
1	115.8	227
1	168.9	4.8
1	97.5	10.4
1	108.6	6
1	200.2	-4.9
1	133.7	-75
1	175.5	275.7
1	165.6	15.2
1	385.7	192
1	19.3	196.9
1	114.6	-59.1
1	90.7	-42.9
1	97.1	66.1
1	-55.7	132.6
1	93.9	125.9
1	126.6	0
1	161.9	-64.2
1	48.4	194.8
1	-14.4	4.4
1	84.3	-21
1	57.2	-46.3
1	223.1	118.5
1	108.6	11.3
1	161.3	36.6
1	227.2	249
1	7.3	17.1
1	-106.5	169
1	-66	80.5
1	-67.4	-72.4
1	252.9	64.2
1	202.3	140.9
1	45.7	148.7
1	75.9	134.3
1	38.6	310.4
1	78.3	-19.4
1	66.1	137.8
1	168.7	73.1
1	136.6	77.6
1	49.9	173.7
1	-119.6	288.8
1	34.5	118.9
1	265.2	294.4
1	36.5	81.5
1	58.7	170.2
1	92.2	284.2
1	48.4	28
1	85.3	97.3
1	90.2	92.9
1	211.5	18.4
1	225	78.9
1	31.2	91.9
1	-69.6	184.1
1	278.2	-25.9
1	-67	149
1	97.9	62.4
1	238.6	91
1	67.7	60.2
1	106.7	234.8
1	385.8	54.7
1	3.1	-15.6
1	102.4	-161
1	96.3	101.4
1	125.8	5.2
1	31.2	89.4
1	70.6	108.2
1	0.2	-50.9
1	14.1	298.2
1	73.7	208.8
1	194.6	189
1	232.5	47
1	146.3	174.8
1	223.1	161.5
1	83.3	229.4
1	18.2	71.1
1	-18.8	438.4
1	135.8	70.6
1	199	78
1	295	137.2
1	155.2	88.2
1	201	188.3
1	1.8	203.3
1	166.7	52.3
1	194.5	-3.7
1	133.9	-104.7
1	112.5	-68.1
1	34.8	169.6
1	238.4	125.1
1	277.5	125.6
1	379.5	115.2
1	-34.7	155.6
1	174.4	41.6
1	102.2	128.3
1	154.2	245.9
1	260.2	-25.7
1	42.2	-83.6
1	152	65.4
1	69.5	-22.7
1	-28.3	-49.5
1	216.8	63.3
1	314.5	183.3
1	36.4	-17.8
1	-37.4	46.1
1	160.5	-31.9
1	58.1	95.6
1	22.4	-134.2
1	109.8	97.2
1	-27.5	306.2
1	114.9	37.6
1	34.3	46.6
1	149.9	-154.2
1	284.9	127
1	114.7	104.1
1	65.8	-27.8
1	26.5	106.3
1	56.6	5.3
1	206.3	-1.3
1	73.1	241.6
1	-25.2	107
1	10.2	128.9
1	69	38.9
1	153	54.5
1	-75.8	90.4
1	159.1	110.8
1	70.2	220.2
1	42	-173.2
1	135.9	56
1	224.2	59.2
1	139.1	76.6
1	159.9	98.8
1	-3.4	197.7
1	122.6	-79
1	257.2	120.4
1	247.4	335.9
1	2.7	195.6
1	39	160.8
1	90.2	219.1
1	-72	161.8
1	-11.8	15.2
1	56.4	104.6
1	150.9	136
1	163.8	16.4
1	-27.2	149.8
1	162.1	160.7
1	166.9	74.8
1	296.6	40.4
1	-23.8	36.2
1	166.4	174.2
1	-1.1	15.4
1	-55.9	193.6
1	263.3	100.1
1	84.7	144.1
1	74.1	62.5
1	-43.6	132.5
1	162.1	56.5
1	70.7	195
1	295.7	140.7
1	100.8	236
1	57.7	100.3
1	67.9	114.7
1	163.4	30.5
1	240.9	122.4
1	60.7	153.3
1	100	213.4
1	115	145.7
1	-94.8	124.6
1	240	13.5
1	209.8	124
1	-35.9	83.9
1	13	143.4
1	73.9	41.8
1	141.8	163.2
1	96.9	160.4
1	-98.8	131.3
1	91.7	114.2
1	36.8	50.5
1	146.1	-29.9
1	-19.4	43.3
1	106.3	80.6
1	211.1	143.9
1	187.5	154.2
1	118.6	-16.9
1	84.6	107.4
1	323.8	122
1	-8	32.5
1	-17.8	104.6
1	323	10.2
1	152.5	-87.1
1	-7	53.3
1	-32.7	149.6
1	0.4	86.6
1	233.8	158.9
1	154.6	83.2
1	137.4	209.8
1	45.8	78.5
1	161.7	45.6
1	66	150.3
1	126.3	152.8
1	83	16.7
1	103.7	-19.7
1	-40.8	95.4
1	-109.5	254.1
1	155	145
1	81.5	49.5
1	77	168.4
1	77.5	115
1	-109.5	45.4
1	140	66.2
1	90.1	-74.6
1	157.3	98.7
1	138.4	119.4
1	-3.4	-45
1	137.4	131.9
1	44.2	166.2
1	93.8	227.5
1	160.9	264
1	-41.4	148.1
1	229.9	242
1	138.7	282.8
1	54.3	194.4
1	-27.8	141.4
1	79.9	111.9
1	-12.9	64.4
1	60	167.4
1	221	111.7
1	190.4	69.7
1	241	-35.7
1	171.5	205.8
1	16.1	-41.7
1	46.8	148.2
1	45.1	111.9
1	194.6	103.5
1	15.7	189.6
1	176.6	53.2
1	102.4	178.3
1	366.8	-90
1	-24.7	8.9
1	177	71.8
1	111.3	208.8
1	178.3	239.5
1	48	173.3
1	214.2	127.5
1	-57.6	222
1	132.6	21.5
1	256.1	181.1
1	62.4	85.3
1	146.4	12.3
1	130.6	73.8
1	54.8	62.2
2	-153	-21.9
2	-249.6	-55.1
2	93.9	-1.2
2	-156.6	64.5
2	22.7	86.8
2	-18.3	183.4
2	-158.6	-66.5
2	-238.6	79.2
2	15.8	115.4
2	-289.2	-94.3
2	-45.8	154.3
2	-218.3	205
2	-168.5	115.6
2	-193.1	129.1
2	-153.8	103.8
2	-22	-1.7
2	-17.4	174.7
2	-5.6	27.8
2	-35.2	120.6
2	-373.5	40.8
2	28.9	342.6
2	-199.1	6
2	-196.4	-36.8
2	-143.6	164.9
2	28.9	112.2
2	-114.3	17.6
2	-142.3	54.7
2	24.4	92.4
2	-47.4	111.4
2	13.7	19.9
2	-127.1	200.8
2	76.1	-113.8
2	-129.3	-111.4
2	-283.5	137.1
2	74.7	131.4
2	-136.9	-153.2
2	-121.7	364.3
2	-185.2	89.1
2	-20.4	-43.1
2	-132.5	51.1
2	-152.1	-36.5
2	-90.6	104.2
2	-141.7	158.1
2	-111.3	114.6
2	-176.1	87.3
2	-122.1	179.6
2	38.2	-48.5
2	-307.9	-4.1
2	-207.4	197.8
2	-224	114.7
2	28	120.8
2	4.2	120.5
2	-149.1	239.4
2	9.9	134.5
2	-121.5	25
2	-146.6	11
2	-158.3	104.2
2	-125.7	98.3
2	-141.7	296.9
2	-171.3	0.8
2	18.7	-9
2	95.9	394.7
2	-45.9	159.3
2	-108.1	295.8
2	-270.5	1.9
2	-57.6	-8.9
2	-14	-14.2
2	-273.5	5.2
2	-69.6	92.9
2	-118.4	186.2
2	-10.4	205.8
2	20.3	157.2
2	-179.8	101
2	-124.5	30
2	-49.5	74.6
2	-124.7	65.6
2	83.2	-33.6
2	-223.1	228.5
2	-219.3	151.4
2	-174.9	28.4
2	-25.1	282.9
2	-113.7	129.9
2	-320.6	74.7
2	-17.8	13.5
2	-96.4	129.3
2	-167.1	199.5
2	-144.7	-1.1
2	-66.7	379.6
2	-178.7	186.8
2	-138.4	274.4
2	-137	85.9
2	-29.8	17.8
2	-108.4	73.3
2	-367.8	111.3
2	-26.8	-36
2	-114.4	120.1
2	-89.4	7.6
2	40.7	178.5
2	-76.3	-6.2
2	1	-73.3
2	-35.3	85.5
2	-245.7	71.8
2	-17.3	-8.2
2	-328.2	-64
2	-21.5	6.2
2	-166	92.2
2	-265.2	109.6
2	-132.9	158.7
2	-220.1	118.2
2	-168.1	193.2
2	28.1	113.7
2	15.1	107.4
2	-52.1	179
2	-253.2	91.2
2	-196.3	322
2	-214.5	112.1
2	-129.5	167.6
2	43.2	135.9
2	33.4	63.5
2	-241.5	26.9
2	-25.5	124.5
2	76.6	110
2	-86.8	165.8
2	-168.6	214.5
2	-173.4	50.9
2	-196.1	39.1
2	22.5	-20.4
2	-221.6	95.6
2	-219.2	24.6
2	-41.2	154.2
2	54.2	19
2	47.2	178.8
2	-90.3	103.5
2	-102.2	102.1
2	-72.5	-152
2	-176	-14.9
2	-195.3	64
2	-108.5	-34.2
2	1.1	336.4
2	-93.1	105.6
2	15.1	-107
2	-12.7	16.7
2	-106.4	-62.6
2	-66.1	325.7
2	-194.8	82.5
2	-140.3	-60.4
2	-105.7	244.2
2	-126.6	227.8
2	-170.2	57.3
2	-17.1	120
2	-215.9	-58.2
2	20.5	30.3
2	-210.7	-5
2	61	119.1
2	26.9	108.2
2	-74.5	27.8
2	-188.2	224.3
2	-149.3	11.4
2	-127.1	184.3
2	-282.4	97.5
2	-40.2	182.2
2	8.1	23.5
2	-26.8	197.8
2	-175.3	40.8
2	-108.4	117.2
2	-75.8	-7.8
2	-79.8	134.5
2	-67.6	-5.3
2	-326.9	124.3
2	-160.8	46.7
2	36	146.2
2	2.9	298.2
2	-115.2	133.2
2	-5.7	221.3
2	40.9	98.5
2	-20.4	108.6
2	0.7	201.5
2	14.5	172.2
2	-125.5	259.9
2	-139.5	146.2
2	-66.7	82.8
2	-2.5	71.9
2	-41.5	-73.6
2	-134.1	152.4
2	-18.7	15.1
2	-236	-48.6
2	37.4	63
2	-172.7	79.3
2	-57.3	197.7
2	-257.5	0.5
2	-167	212.5
2	5.8	164.8
2	-96.7	186.4
2	-139.5	33.1
2	137.3	40.1
2	-194.6	95.1
2	139	-119.3
2	-180.4	222.5
2	-213.4	146.4
2	49	133.8
2	-232.2	76
2	-200	66.7
2	-114.5	-61.5
2	-163.7	208.9
2	-146	-11.2
2	-111.6	85.2
2	-15.2	69
2	73.7	51.3
2	-16	-13.5
2	-149.1	146.4
2	-250	82.6
2	72.2	331
2	-52.4	198.2
2	-22.4	201.9
2	-359.4	280.6
2	-13.6	84.8
2	-202.7	-10.1
2	-202.5	82.1
2	-71.4	178.1
2	136.8	18
2	-200.6	175.6
2	-42.5	-39.7
2	-147.7	129.9
2	44.4	-80.5
2	-2.4	172.5
2	-136.5	143
2	100.9	78.5
2	-160.6	83.8
2	-10.5	112.9
2	-52.4	75.2
2	-76.5	-11.8
2	-112.8	12.4
2	66	171.8
2	-109.9	120.9
2	-128	68.7
2	-78.8	-56.8
2	-113.5	74.8
2	-123.9	142.5
2	-6.1	-47.5
2	-133.3	142.2
2	-171.9	111.8
2	-106.6	-63.3
2	-16.9	71
2	61.7	-13
2	-270.6	136
2	-99.5	-87.1
2	-90.7	151.6
2	-1.8	313.5
2	58.6	72.6
2	95.9	317.2
2	-146.6	99.4
2	-56.1	104.9
2	-144.3	295.6
2	-272.2	128.4
2	-166.5	264.6
2	46.1	26.8
2	-71.2	193.8
2	14	226.5
2	-153.6	-26.6
2	-1.8	-26.3
2	-264	193.3
2	-118.1	-144.7
2	-144.2	19.3
2	-34.7	-38.7
2	-44.7	36.9
2	29.1	266.2
2	-33.5	-62.6
2	-111.6	120.2
2	-179.2	128.6
2	-118.2	-64.1
2	-23.5	83.9
2	20.1	191.1
2	61.7	40.8
2	-206.3	-35.4
2	-247.6	-195.8
2	104	162.4
2	-202.8	32.7
2	-56	39.1
2	-66.1	12.9
2	-5.3	15.4
2	-257.8	73.9
2	-118.4	188.9
2	-86	-45.1
2	-52.5	347.5
2	18.4	37
2	-247.3	123.6
2	-115.6	-7.2
2	-105.5	224.8
2	-116.7	42.1
2	-54.8	130.4
2	-106.5	66.9
2	-107.7	209.9
2	-39	51.4
2	-106.7	84.2
2	-65.3	222.4
2	-79.6	-57.7
2	-225	183.2
2	-98.6	42.3
2	-229.3	201.7
2	-98.2	97.4
2	-15.1	-11.8
2	-90.3	231.1
2	-248.9	280.4
2	-31.3	74
2	-237.2	-83.9
2	-127.9	125.5
2	86	78.8
2	86.1	171.3
2	-103.7	108.9
2	-26.5	170.7
2	-49.8	-55
2	-26.6	145
2	-239	10.6
2	-198.6	14.7
2	-134.7	12.9
2	-261.2	62.6
2	50.2	20.1
2	-341.9	31
2	-184.8	10.1
2	-99.8	53.8
2	-216.5	206.8
2	-20.8	30.5
2	-113.4	119
2	-31.1	178.2
2	-199.9	102.8
2	-95.8	61
2	-121.8	-13.9
2	101.9	134.7
2	-33.7	178
2	-62.4	14.6
2	98.7	195.1
2	-144.3	183.8
2	-158.9	67.5
2	-89.8	129.8
2	-176	284.7
2	-50.3	84.1
2	8.3	1.6
2	-166.7	191
2	-170.8	208.9
2	48.5	139.2
2	-30.5	45.4
2	-164.7	15.1
2	-49	104.5
2	-245.2	103.6
2	-97	98.5
2	-142	48.4
2	-53.6	167.4
2	-180.5	143.3
2	-144.2	16.7
2	-11.7	203.4
2	-240.2	42.5
2	-56	155
2	-32.8	256.2
2	-120.4	179.8
2	-148.2	133.5
2	-52.1	64.3
2	-224.8	97.7
2	-129.2	244.6
2	-33.4	125.6
2	-107.9	146.6
2	-46.6	64.7
2	31.3	207
2	-142.3	407.1
2	0.3	227.5
2	-179.5	96.2
2	-119.5	171
2	-161.7	42.6
2	-198.9	145.4
2	-118.3	9.8
2	52.5	24.9
2	-216.9	-48.5
2	-360.1	121.8
2	-152.3	150
2	7.5	114.4
2	-130.8	-23
2	74.2	106.9
2	-101	-23.1
2	-214.5	27
2	-103	103.1
2	-255.6	163.5
2	-86.3	141.3
2	1.3	154.6
2	-67.2	20.6
2	-124.1	134
2	-219.6	-34.6
2	-22.1	-100.8
2	-64.5	22.5
2	-96.3	199.3
2	-31.5	23.3
